17.2176 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
144.6314 	DATA 	Keypress: 1
145.1193 	DATA 	Keypress: 0
146.4808 	DATA 	Mouse: Left button down, pos=(1027,249)
146.4824 	EXP 	New trial (rep=0, index=8): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
146.4969 	EXP 	text: autoDraw = False
146.4969 	EXP 	textbox: autoDraw = False
146.4969 	EXP 	polygon: autoDraw = True
146.7159 	DATA 	Mouse:  Left button up, pos=(1027,249)
147.4968 	EXP 	polygon: autoDraw = False
147.4968 	EXP 	polygon_2: autoDraw = True
150.6335 	DATA 	Keypress: space
150.6469 	EXP 	polygon: autoDraw = False
150.6469 	EXP 	polygon_2: autoDraw = False
151.6471 	EXP 	text: autoDraw = True
151.6471 	EXP 	textbox: autoDraw = True
153.1972 	DATA 	Keypress: 5
153.6023 	DATA 	Keypress: 0
155.2638 	DATA 	Mouse: Left button down, pos=(1040,196)
155.2652 	EXP 	New trial (rep=0, index=9): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
155.2799 	EXP 	text: autoDraw = False
155.2799 	EXP 	textbox: autoDraw = False
155.2799 	EXP 	polygon: autoDraw = True
155.4826 	DATA 	Mouse:  Left button up, pos=(1040,196)
156.2803 	EXP 	polygon: autoDraw = False
156.2803 	EXP 	polygon_2: autoDraw = True
158.5693 	DATA 	Keypress: space
158.5969 	EXP 	polygon: autoDraw = False
158.5969 	EXP 	polygon_2: autoDraw = False
159.2971 	EXP 	text: autoDraw = True
159.2971 	EXP 	textbox: autoDraw = True
161.1808 	DATA 	Keypress: 5
161.2975 	DATA 	Keypress: 0
162.5142 	DATA 	Mouse: Left button down, pos=(968,133)
162.7160 	EXP 	New trial (rep=0, index=10): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
162.7303 	EXP 	text: autoDraw = False
162.7303 	EXP 	textbox: autoDraw = False
162.7303 	EXP 	polygon: autoDraw = True
162.8651 	DATA 	Mouse:  Left button up, pos=(964,192)
163.0487 	DATA 	Mouse: Left button down, pos=(964,192)
163.2656 	DATA 	Mouse:  Left button up, pos=(964,192)
163.7303 	EXP 	polygon: autoDraw = False
163.7303 	EXP 	polygon_2: autoDraw = True
164.1334 	DATA 	Keypress: space
164.1470 	EXP 	polygon: autoDraw = False
164.1470 	EXP 	polygon_2: autoDraw = False
164.5471 	EXP 	text: autoDraw = True
164.5471 	EXP 	textbox: autoDraw = True
166.0480 	DATA 	Keypress: 1
166.1972 	DATA 	Keypress: 9
167.3641 	DATA 	Keypress: backspace
167.6674 	DATA 	Keypress: 0
171.7812 	DATA 	Mouse: Left button down, pos=(933,230)
171.7825 	EXP 	New trial (rep=0, index=11): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
171.7973 	EXP 	text: autoDraw = False
171.7973 	EXP 	textbox: autoDraw = False
171.7973 	EXP 	polygon: autoDraw = True
172.0155 	DATA 	Mouse:  Left button up, pos=(933,230)
172.7978 	EXP 	polygon: autoDraw = False
172.7978 	EXP 	polygon_2: autoDraw = True
175.2007 	DATA 	Keypress: space
175.2136 	EXP 	polygon: autoDraw = False
175.2136 	EXP 	polygon_2: autoDraw = False
176.2146 	EXP 	text: autoDraw = True
176.2146 	EXP 	textbox: autoDraw = True
178.0977 	DATA 	Keypress: 5
178.2309 	DATA 	Keypress: 0
179.7141 	DATA 	Mouse: Left button down, pos=(1061,124)
179.9308 	DATA 	Mouse:  Left button up, pos=(1061,124)
180.9142 	DATA 	Mouse: Left button down, pos=(1044,284)
181.1480 	DATA 	Mouse:  Left button up, pos=(1044,284)
181.6651 	DATA 	Mouse: Left button down, pos=(1029,258)
181.6666 	EXP 	New trial (rep=1, index=0): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
181.6804 	EXP 	text: autoDraw = False
181.6804 	EXP 	textbox: autoDraw = False
181.6804 	EXP 	polygon: autoDraw = True
181.9000 	DATA 	Mouse:  Left button up, pos=(1029,258)
182.6805 	EXP 	polygon: autoDraw = False
182.6805 	EXP 	polygon_2: autoDraw = True
184.3510 	DATA 	Keypress: space
184.3636 	EXP 	polygon: autoDraw = False
184.3636 	EXP 	polygon_2: autoDraw = False
185.0645 	EXP 	text: autoDraw = True
185.0645 	EXP 	textbox: autoDraw = True
187.0640 	DATA 	Keypress: 6
187.2977 	DATA 	Keypress: 0
188.5977 	DATA 	Mouse: Left button down, pos=(1034,220)
188.5992 	EXP 	New trial (rep=1, index=1): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
188.6137 	EXP 	text: autoDraw = False
188.6137 	EXP 	textbox: autoDraw = False
188.6137 	EXP 	polygon: autoDraw = True
188.8158 	DATA 	Mouse:  Left button up, pos=(1034,220)
189.6139 	EXP 	polygon: autoDraw = False
189.6139 	EXP 	polygon_2: autoDraw = True
193.4005 	DATA 	Keypress: space
193.4139 	EXP 	polygon: autoDraw = False
193.4139 	EXP 	polygon_2: autoDraw = False
193.8144 	EXP 	text: autoDraw = True
193.8144 	EXP 	textbox: autoDraw = True
195.4028 	DATA 	Keypress: 6
195.5810 	DATA 	Keypress: 0
196.4144 	DATA 	Keypress: space
197.8531 	DATA 	Mouse: Left button down, pos=(995,242)
197.8658 	EXP 	New trial (rep=1, index=2): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
197.8806 	EXP 	text: autoDraw = False
197.8806 	EXP 	textbox: autoDraw = False
197.8806 	EXP 	polygon: autoDraw = True
198.0829 	DATA 	Mouse:  Left button up, pos=(995,242)
198.8808 	EXP 	polygon: autoDraw = False
198.8808 	EXP 	polygon_2: autoDraw = True
200.5839 	DATA 	Keypress: space
200.5975 	EXP 	polygon: autoDraw = False
200.5975 	EXP 	polygon_2: autoDraw = False
201.5979 	EXP 	text: autoDraw = True
201.5979 	EXP 	textbox: autoDraw = True
203.4022 	DATA 	Keypress: 1
204.0150 	DATA 	Keypress: 0
205.2812 	DATA 	Mouse: Left button down, pos=(956,190)
205.2827 	EXP 	New trial (rep=1, index=3): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
205.2974 	EXP 	text: autoDraw = False
205.2974 	EXP 	textbox: autoDraw = False
205.2974 	EXP 	polygon: autoDraw = True
205.5000 	DATA 	Mouse:  Left button up, pos=(956,190)
206.2975 	EXP 	polygon: autoDraw = False
206.2975 	EXP 	polygon_2: autoDraw = True
206.8342 	DATA 	Keypress: space
206.8475 	EXP 	polygon: autoDraw = False
206.8475 	EXP 	polygon_2: autoDraw = False
207.5477 	EXP 	text: autoDraw = True
207.5477 	EXP 	textbox: autoDraw = True
209.2863 	DATA 	Keypress: 1
209.5198 	DATA 	Keypress: 0
209.6680 	DATA 	Keypress: 0
211.7809 	DATA 	Keypress: backspace
212.7649 	DATA 	Mouse: Left button down, pos=(956,190)
212.7661 	EXP 	New trial (rep=1, index=4): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
212.7805 	EXP 	text: autoDraw = False
212.7805 	EXP 	textbox: autoDraw = False
212.7805 	EXP 	polygon: autoDraw = True
212.9825 	DATA 	Mouse:  Left button up, pos=(956,190)
213.7808 	EXP 	polygon: autoDraw = False
213.7808 	EXP 	polygon_2: autoDraw = True
218.1177 	DATA 	Keypress: space
218.1306 	EXP 	polygon: autoDraw = False
218.1306 	EXP 	polygon_2: autoDraw = False
218.8309 	EXP 	text: autoDraw = True
218.8309 	EXP 	textbox: autoDraw = True
220.1817 	DATA 	Keypress: 1
221.1814 	DATA 	Keypress: space
222.3197 	DATA 	Mouse: Left button down, pos=(936,191)
222.3327 	EXP 	New trial (rep=1, index=5): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
222.3475 	EXP 	text: autoDraw = False
222.3475 	EXP 	textbox: autoDraw = False
222.3475 	EXP 	polygon: autoDraw = True
222.5498 	DATA 	Mouse:  Left button up, pos=(936,191)
223.3476 	EXP 	polygon: autoDraw = False
223.3476 	EXP 	polygon_2: autoDraw = True
226.6167 	DATA 	Keypress: space
226.6308 	EXP 	polygon: autoDraw = False
226.6308 	EXP 	polygon_2: autoDraw = False
227.6311 	EXP 	text: autoDraw = True
227.6311 	EXP 	textbox: autoDraw = True
228.1810 	DATA 	Keypress: 1
228.4033 	DATA 	Keypress: 0
229.9478 	DATA 	Mouse: Left button down, pos=(950,222)
229.9493 	EXP 	New trial (rep=1, index=6): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
229.9640 	EXP 	text: autoDraw = False
229.9640 	EXP 	textbox: autoDraw = False
229.9640 	EXP 	polygon: autoDraw = True
230.1657 	DATA 	Mouse:  Left button up, pos=(950,222)
230.9644 	EXP 	polygon: autoDraw = False
230.9644 	EXP 	polygon_2: autoDraw = True
236.3015 	DATA 	Keypress: space
236.3145 	EXP 	polygon: autoDraw = False
236.3145 	EXP 	polygon_2: autoDraw = False
236.7154 	EXP 	text: autoDraw = True
236.7154 	EXP 	textbox: autoDraw = True
239.1813 	DATA 	Keypress: 1
240.1984 	DATA 	Mouse: Left button down, pos=(950,220)
240.2001 	EXP 	New trial (rep=1, index=7): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
240.2144 	EXP 	text: autoDraw = False
240.2144 	EXP 	textbox: autoDraw = False
240.2144 	EXP 	polygon: autoDraw = True
240.4327 	DATA 	Mouse:  Left button up, pos=(950,220)
241.2145 	EXP 	polygon: autoDraw = False
241.2145 	EXP 	polygon_2: autoDraw = True
243.4176 	DATA 	Keypress: space
243.4310 	EXP 	polygon: autoDraw = False
243.4310 	EXP 	polygon_2: autoDraw = False
244.4319 	EXP 	text: autoDraw = True
244.4319 	EXP 	textbox: autoDraw = True
250.9320 	DATA 	Keypress: 3
252.3819 	DATA 	Mouse: Left button down, pos=(950,227)
252.3831 	EXP 	New trial (rep=1, index=8): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
252.3980 	EXP 	text: autoDraw = False
252.3980 	EXP 	textbox: autoDraw = False
252.3980 	EXP 	polygon: autoDraw = True
252.5999 	DATA 	Mouse:  Left button up, pos=(950,227)
253.3978 	EXP 	polygon: autoDraw = False
253.3978 	EXP 	polygon_2: autoDraw = True
254.6678 	DATA 	Keypress: space
254.6810 	EXP 	polygon: autoDraw = False
254.6810 	EXP 	polygon_2: autoDraw = False
254.8665 	DATA 	Keypress: space
255.3821 	EXP 	text: autoDraw = True
255.3821 	EXP 	textbox: autoDraw = True
256.7154 	DATA 	Keypress: 1
256.9195 	DATA 	Keypress: 0
258.1323 	DATA 	Mouse: Left button down, pos=(989,233)
258.1337 	EXP 	New trial (rep=1, index=9): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
258.1478 	EXP 	text: autoDraw = False
258.1478 	EXP 	textbox: autoDraw = False
258.1478 	EXP 	polygon: autoDraw = True
258.3504 	DATA 	Mouse:  Left button up, pos=(989,233)
259.1479 	EXP 	polygon: autoDraw = False
259.1479 	EXP 	polygon_2: autoDraw = True
261.9669 	DATA 	Mouse: Left button down, pos=(995,192)
262.1843 	DATA 	Mouse:  Left button up, pos=(995,192)
262.3841 	DATA 	Keypress: space
262.3980 	EXP 	polygon: autoDraw = False
262.3980 	EXP 	polygon_2: autoDraw = False
263.3983 	EXP 	text: autoDraw = True
263.3983 	EXP 	textbox: autoDraw = True
265.9037 	DATA 	Keypress: 1
266.9989 	DATA 	Mouse: Left button down, pos=(1013,221)
267.0005 	EXP 	New trial (rep=1, index=10): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
267.0152 	EXP 	text: autoDraw = False
267.0152 	EXP 	textbox: autoDraw = False
267.0152 	EXP 	polygon: autoDraw = True
267.2165 	DATA 	Mouse:  Left button up, pos=(1013,221)
268.0149 	EXP 	polygon: autoDraw = False
268.0149 	EXP 	polygon_2: autoDraw = True
269.2517 	DATA 	Keypress: space
269.2648 	EXP 	polygon: autoDraw = False
269.2648 	EXP 	polygon_2: autoDraw = False
269.6654 	EXP 	text: autoDraw = True
269.6654 	EXP 	textbox: autoDraw = True
270.8986 	DATA 	Keypress: 1
272.4716 	DATA 	Mouse: Left button down, pos=(1013,221)
272.4829 	EXP 	New trial (rep=1, index=11): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
272.4978 	EXP 	text: autoDraw = False
272.4978 	EXP 	textbox: autoDraw = False
272.4978 	EXP 	polygon: autoDraw = True
272.7003 	DATA 	Mouse:  Left button up, pos=(1013,221)
273.4981 	EXP 	polygon: autoDraw = False
273.4981 	EXP 	polygon_2: autoDraw = True
275.8670 	DATA 	Mouse: Left button down, pos=(1013,221)
276.1008 	DATA 	Mouse:  Left button up, pos=(1013,221)
276.2347 	DATA 	Keypress: space
276.2482 	EXP 	polygon: autoDraw = False
276.2482 	EXP 	polygon_2: autoDraw = False
276.6485 	EXP 	text: autoDraw = True
276.6485 	EXP 	textbox: autoDraw = True
279.8820 	DATA 	Keypress: 1
280.0821 	DATA 	Keypress: 0
281.3531 	DATA 	Mouse: Left button down, pos=(1013,221)
281.3666 	EXP 	New trial (rep=2, index=0): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
281.3815 	EXP 	text: autoDraw = False
281.3815 	EXP 	textbox: autoDraw = False
281.3815 	EXP 	polygon: autoDraw = True
281.5830 	DATA 	Mouse:  Left button up, pos=(1013,221)
282.3815 	EXP 	polygon: autoDraw = False
282.3815 	EXP 	polygon_2: autoDraw = True
285.9849 	DATA 	Keypress: space
285.9983 	EXP 	polygon: autoDraw = False
285.9983 	EXP 	polygon_2: autoDraw = False
286.6986 	EXP 	text: autoDraw = True
286.6986 	EXP 	textbox: autoDraw = True
288.3661 	DATA 	Keypress: 1
288.6818 	DATA 	Keypress: 0
290.0493 	DATA 	Mouse: Left button down, pos=(1013,221)
290.0512 	EXP 	New trial (rep=2, index=1): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
290.0649 	EXP 	text: autoDraw = False
290.0649 	EXP 	textbox: autoDraw = False
290.0649 	EXP 	polygon: autoDraw = True
290.2669 	DATA 	Mouse:  Left button up, pos=(1013,221)
291.0649 	EXP 	polygon: autoDraw = False
291.0649 	EXP 	polygon_2: autoDraw = True
292.9515 	DATA 	Keypress: space
292.9651 	EXP 	polygon: autoDraw = False
292.9651 	EXP 	polygon_2: autoDraw = False
293.3651 	EXP 	text: autoDraw = True
293.3651 	EXP 	textbox: autoDraw = True
294.9655 	DATA 	Keypress: 1
296.0994 	DATA 	Mouse: Left button down, pos=(1013,221)
296.1008 	EXP 	New trial (rep=2, index=2): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
296.1148 	EXP 	text: autoDraw = False
296.1148 	EXP 	textbox: autoDraw = False
296.1148 	EXP 	polygon: autoDraw = True
296.3336 	DATA 	Mouse:  Left button up, pos=(1013,221)
297.1152 	EXP 	polygon: autoDraw = False
297.1152 	EXP 	polygon_2: autoDraw = True
298.3015 	DATA 	Keypress: space
298.3150 	EXP 	polygon: autoDraw = False
298.3150 	EXP 	polygon_2: autoDraw = False
299.3157 	EXP 	text: autoDraw = True
299.3157 	EXP 	textbox: autoDraw = True
300.4155 	DATA 	Keypress: 1
301.4656 	DATA 	Mouse: Left button down, pos=(1013,221)
301.4672 	EXP 	New trial (rep=2, index=3): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
301.4814 	EXP 	text: autoDraw = False
301.4814 	EXP 	textbox: autoDraw = False
301.4814 	EXP 	polygon: autoDraw = True
301.7014 	DATA 	Mouse:  Left button up, pos=(1013,221)
302.4821 	EXP 	polygon: autoDraw = False
302.4821 	EXP 	polygon_2: autoDraw = True
306.0348 	DATA 	Keypress: space
306.0483 	EXP 	polygon: autoDraw = False
306.0483 	EXP 	polygon_2: autoDraw = False
306.7488 	EXP 	text: autoDraw = True
306.7488 	EXP 	textbox: autoDraw = True
309.9822 	DATA 	Keypress: 1
311.8156 	DATA 	Mouse: Left button down, pos=(1018,210)
311.8171 	EXP 	New trial (rep=2, index=4): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
311.8319 	EXP 	text: autoDraw = False
311.8319 	EXP 	textbox: autoDraw = False
311.8319 	EXP 	polygon: autoDraw = True
312.0333 	DATA 	Mouse:  Left button up, pos=(1018,210)
312.8318 	EXP 	polygon: autoDraw = False
312.8318 	EXP 	polygon_2: autoDraw = True
313.4687 	DATA 	Keypress: space
313.4817 	EXP 	polygon: autoDraw = False
313.4817 	EXP 	polygon_2: autoDraw = False
313.8819 	EXP 	text: autoDraw = True
313.8819 	EXP 	textbox: autoDraw = True
314.8832 	DATA 	Keypress: 1
315.9825 	DATA 	Mouse: Left button down, pos=(1010,208)
315.9838 	EXP 	New trial (rep=2, index=5): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
315.9985 	EXP 	text: autoDraw = False
315.9985 	EXP 	textbox: autoDraw = False
315.9985 	EXP 	polygon: autoDraw = True
316.2179 	DATA 	Mouse:  Left button up, pos=(1010,208)
316.9987 	EXP 	polygon: autoDraw = False
316.9987 	EXP 	polygon_2: autoDraw = True
318.8519 	DATA 	Keypress: space
318.8652 	EXP 	polygon: autoDraw = False
318.8652 	EXP 	polygon_2: autoDraw = False
319.8653 	EXP 	text: autoDraw = True
319.8653 	EXP 	textbox: autoDraw = True
322.4711 	DATA 	Keypress: 1
323.4829 	DATA 	Mouse: Left button down, pos=(1010,208)
323.4842 	EXP 	New trial (rep=2, index=6): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
323.4991 	EXP 	text: autoDraw = False
323.4991 	EXP 	textbox: autoDraw = False
323.4991 	EXP 	polygon: autoDraw = True
323.7010 	DATA 	Mouse:  Left button up, pos=(1010,208)
324.4989 	EXP 	polygon: autoDraw = False
324.4989 	EXP 	polygon_2: autoDraw = True
326.8351 	DATA 	Keypress: space
326.8487 	EXP 	polygon: autoDraw = False
